iso3,year,crisis_next_12m,banking_crisis_next_12m,currency_crisis_next_12m,debt_crisis_next_12m,crisis_any,banking_crisis,currency_crisis,debt_crisis,inflation,gdp_growth,unemployment,fed_funds_rate,real_interest_rate_10y
IRL,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,7.71111214621869,7.18672760788444,,7.94,
IRL,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,13.2954688248281,3.07303639266831,,11.2,
IRL,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,18.1544622557972,3.07932918345945,,13.35,
IRL,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,20.3735110701934,3.32521731639946,,16.39,
IRL,1982.0,0.0,0.0,0.0,0.0,0,0,0,0,17.1471262037092,2.28346843284601,,12.24,6.9346889958333335
IRL,1983.0,0.0,0.0,0.0,0.0,0,0,0,0,10.4476255348594,-0.244301213870017,14.764,9.09,5.888257380833333
IRL,1984.0,0.0,0.0,0.0,0.0,0,0,0,0,8.65111053796386,4.35437267775501,16.438,10.23,6.6373992374999995
IRL,1985.0,0.0,0.0,0.0,0.0,0,0,0,0,5.39548620170352,3.08561465915007,17.92,8.1,5.660392525833333
IRL,1986.0,0.0,0.0,0.0,0.0,0,0,0,0,3.82704166542659,-0.428330204205935,18.02,6.8,4.048303089166667
IRL,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,3.15941034835014,4.66309058769842,18.056,6.66,4.218014031666667
IRL,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,2.13456989107103,5.21741342322537,17.431,7.57,4.452901190833333
IRL,1989.0,0.0,0.0,0.0,0.0,0,0,0,0,4.08905388153544,5.81391994557339,16.092,9.21,4.4047298725
IRL,1990.0,0.0,0.0,0.0,0.0,0,0,0,0,3.31732886680118,8.46652776398362,14.077,8.1,4.3208969375
IRL,1991.0,0.0,0.0,0.0,0.0,0,0,0,0,3.21081037142378,1.9296401741083,15.771,5.69,3.9339278958333335
IRL,1992.0,0.0,0.0,0.0,0.0,0,0,0,0,3.06999853835904,3.34327412603812,15.021,3.52,3.38244437
IRL,1993.0,0.0,0.0,0.0,0.0,0,0,0,0,1.46941522411422,2.69260841466448,15.571,3.02,2.7144275875
IRL,1994.0,0.0,0.0,0.0,0.0,0,0,0,0,2.30920192610951,5.75582797061618,14.544,4.21,3.5351682466666667
IRL,1995.0,0.0,0.0,0.0,0.0,0,0,0,0,2.52486446780802,9.63442136559036,11.97,5.83,3.3100514933333334
IRL,1996.0,0.0,0.0,0.0,0.0,0,0,0,0,1.75574469607419,7.37962465765875,11.692,5.3,3.1400511850000004
IRL,1997.0,0.0,0.0,0.0,0.0,0,0,0,0,1.5418020226137,11.0217650823433,10.191,5.46,3.1993348166666666
IRL,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,2.40768094534715,8.7661226571214,7.699,5.35,2.626002385
IRL,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,1.62988605221407,10.5298856427062,5.804,4.97,2.8869701641666663
IRL,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,5.57763269940387,9.40352476399653,4.318,6.24,3.1165892308333336
IRL,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,4.85280279607477,5.30582133514299,3.684,3.88,2.237447555
IRL,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,4.62820512820515,5.89936506079005,4.216,1.67,2.0336032691666666
IRL,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,3.49221909079765,3.01383869396012,4.478,1.13,1.4457960183333334
IRL,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,2.17854605730523,6.78813990621356,4.491,1.35,1.7008579225
IRL,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,2.45654692931639,5.73978202625278,4.237,3.22,1.8895054916666665
IRL,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,3.93576114001354,4.98785364537615,4.355,4.97,2.2836022075
IRL,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,4.88574537540802,5.31011830898613,4.98,5.02,2.0393217333333333
IRL,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,4.03568834941391,-4.48407081043062,6.774,1.92,1.3017102483333334
IRL,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,-4.44754686876746,-5.09578277913846,12.609,0.16,1.0468915
IRL,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.918388645376774,1.68297175486512,14.534,0.18,0.8691600608333333
IRL,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,2.5489783020855,1.60886648916944,15.354,0.1,0.5260605291666667
IRL,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,1.69474116680366,-0.40502941658977,15.451,0.14,-0.01324946166666667
IRL,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,0.515099484900573,2.1929375750029,13.735,0.11,0.28784369083333333
IRL,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,0.190916398713745,9.38579335130922,11.858,0.09,0.61196865
IRL,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.330959783371788,24.6239856364006,9.908,0.13,0.5890241975
ISL,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,1.98839723902034,,,3.21,
ISL,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,4.71161499679353,-0.074183976261267,,1.95,
ISL,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,11.016292445577,8.31477357089841,,2.71,
ISL,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,12.9280230755903,10.2810143934202,,3.18,
ISL,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,19.2450543572579,9.88191423244254,,3.5,
ISL,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,7.31706942783346,7.29638009049766,,4.08,
ISL,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,10.6866430342387,8.75065893516079,,5.11,
ISL,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,3.32021867821532,-1.26030053320396,,4.22,
ISL,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,15.2317984034252,-5.49828178694162,,5.66,
ISL,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,21.7632949193453,2.38961038961043,,8.21,
ISL,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,13.3724751491846,7.45814307458133,,7.17,
ISL,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,6.73187452980988,13.0608375831739,,4.67,
ISL,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,9.81132391279972,6.17733454676718,,4.44,
ISL,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,21.3549309168298,6.80600969930141,,8.74,
ISL,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,42.5161819585292,5.70629209965455,,10.51,
ISL,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,49.3613382334053,0.64615505171875,,5.82,
ISL,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0351102236086,5.95936756657377,,5.05,
ISL,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,30.3167412725928,8.82227726391153,,5.54,
ISL,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,43.7499982853606,6.01671453236096,,7.94,
ISL,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,44.4444558043744,4.86058242659418,,11.2,
ISL,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,58.5284260893646,5.74792072898289,,13.35,
ISL,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,51.7932416010108,4.2650070463216,,16.39,
ISL,1982.0,0.0,0.0,0.0,0.0,0,0,0,0,50.2432263896761,2.15456624389918,,12.24,6.9346889958333335
ISL,1983.0,0.0,0.0,0.0,0.0,0,0,0,0,83.9500461937034,-2.15116172402108,,9.09,5.888257380833333
ISL,1984.0,1.0,1.0,0.0,0.0,0,0,0,0,30.8523970770909,4.12911824601976,,10.23,6.6373992374999995
ISL,1985.0,1.0,1.0,0.0,0.0,1,1,0,0,31.9946290240703,3.29284143329744,,8.1,5.660392525833333
ISL,1986.0,0.0,0.0,0.0,0.0,1,1,0,0,22.1284011876646,6.27054192019342,,6.8,4.048303089166667
ISL,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,18.2977682232304,8.54593973363589,,6.66,4.218014031666667
ISL,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,25.7255090852842,-0.089725977854286,,7.57,4.452901190833333
ISL,1989.0,0.0,0.0,0.0,0.0,0,0,0,0,20.7581950334485,0.258439804261698,,9.21,4.4047298725
ISL,1990.0,0.0,0.0,0.0,0.0,0,0,0,0,15.510721994253,1.16937035968014,1.758,8.1,4.3208969375
ISL,1991.0,0.0,0.0,0.0,0.0,0,0,0,0,6.80877887943634,-0.223525498840075,2.549,5.69,3.9339278958333335
ISL,1992.0,0.0,0.0,0.0,0.0,0,0,0,0,3.94771176824031,-3.37389416853765,4.306,3.52,3.38244437
ISL,1993.0,0.0,0.0,0.0,0.0,0,0,0,0,4.04285291076947,1.31344949985998,5.255,3.02,2.7144275875
ISL,1994.0,0.0,0.0,0.0,0.0,0,0,0,0,1.55265627495777,3.60885792911003,5.327,4.21,3.5351682466666667
ISL,1995.0,0.0,0.0,0.0,0.0,0,0,0,0,1.65123150116658,0.116583656161382,5.196,5.83,3.3100514933333334
ISL,1996.0,0.0,0.0,0.0,0.0,0,0,0,0,2.26041898267297,4.49765343483963,3.6,5.3,3.1400511850000004
ISL,1997.0,0.0,0.0,0.0,0.0,0,0,0,0,1.81543080282242,4.14087045064694,3.72,5.46,3.1993348166666666
ISL,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,1.65924170953427,7.01048322607343,3.069,5.35,2.626002385
ISL,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,3.23183260906467,3.89798762287089,2.178,4.97,2.8869701641666663
ISL,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,5.13647123245151,4.90518213679276,1.936,6.24,3.1165892308333336
ISL,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,6.40508550386868,3.84093935130252,1.874,3.88,2.237447555
ISL,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,5.19702230216628,0.542286728015213,2.988,1.67,2.0336032691666666
ISL,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,2.05566329753742,2.28136971731965,3.997,1.13,1.4457960183333334
ISL,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,3.15819324298464,7.62260520117914,4.031,1.35,1.7008579225
ISL,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,3.98704782806593,7.0293406083855,2.547,3.22,1.8895054916666665
ISL,2006.0,1.0,1.0,0.0,0.0,0,0,0,0,6.68707906136661,5.67161248460013,2.83,4.97,2.2836022075
ISL,2007.0,1.0,1.0,0.0,0.0,1,1,0,0,5.05155736492146,8.74132941508014,2.251,5.02,2.0393217333333333
ISL,2008.0,1.0,1.0,0.0,0.0,1,1,0,0,12.6943942775878,1.69961076077263,2.946,1.92,1.3017102483333334
ISL,2009.0,1.0,1.0,0.0,0.0,1,1,0,0,12.0031298461743,-8.32146414328021,7.22,0.16,1.0468915
ISL,2010.0,1.0,1.0,0.0,0.0,1,1,0,0,5.39673113167477,-2.22181847599202,7.564,0.18,0.8691600608333333
ISL,2011.0,1.0,1.0,0.0,0.0,1,1,0,0,4.0010266434312,1.37999669140882,7.028,0.1,0.5260605291666667
ISL,2012.0,1.0,1.0,0.0,0.0,1,1,0,0,5.18589988750698,1.16931174886884,6.0,0.14,-0.01324946166666667
ISL,2013.0,1.0,1.0,0.0,0.0,1,1,0,0,3.87227923748249,3.59695700972851,5.376,0.11,0.28784369083333333
ISL,2014.0,0.0,0.0,0.0,0.0,1,1,0,0,2.04461481539333,1.91381609098249,4.897,0.09,0.61196865
ISL,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,1.63305558181326,3.76859023848581,3.979,0.13,0.5890241975
ITA,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,2.3501614137705,,,3.21,
ITA,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,2.05069731278698,8.20724591384787,,1.95,
ITA,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,4.69114360740471,6.20365045787119,,2.71,
ITA,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,7.45471822539103,5.60972797819841,,3.18,
ITA,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,5.91232253218587,2.79770227911476,,3.5,
ITA,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,4.51926830743458,3.26802371964186,,4.08,
ITA,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,2.34658893413318,5.98479422519713,,5.11,
ITA,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,3.73333832073822,7.17861246556186,,4.22,
ITA,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,1.27731335390797,6.54455465470525,,5.66,
ITA,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,2.65725273386972,6.09805999558608,,8.21,
ITA,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,4.96831987329335,5.31050242854884,5.44,7.17,
ITA,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,4.79166438333786,1.81810794624113,5.44,4.67,
ITA,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,5.74950393730007,3.69048578366487,6.39,4.44,
ITA,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,10.7986174547602,7.12586233109471,6.37,8.74,
ITA,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,19.1597695854699,5.50014109691006,5.38,10.51,
ITA,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,16.9505025668306,-2.09016289171086,5.82,5.82,
ITA,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,16.6141664725788,7.12538510094043,6.64,5.05,
ITA,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,17.13004878665,2.56050082604729,7.12,5.54,
ITA,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,12.0940138425074,3.24013978059317,7.24,7.94,
ITA,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,14.7985735661484,5.95915952688955,7.64,11.2,
ITA,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,21.0641682770745,3.43001634618649,7.53,13.35,
ITA,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,17.9692987519672,0.844227628121416,,16.39,
ITA,1982.0,0.0,0.0,0.0,0.0,0,0,0,0,16.4804146202214,0.413585694308892,9.03,12.24,6.9346889958333335
ITA,1983.0,0.0,0.0,0.0,0.0,0,0,0,0,14.646576674877,1.16920342741862,8.531,9.09,5.888257380833333
ITA,1984.0,0.0,0.0,0.0,0.0,0,0,0,0,10.7944960076811,3.22585239030356,9.404,10.23,6.6373992374999995
ITA,1985.0,0.0,0.0,0.0,0.0,0,0,0,0,9.20599144253118,2.79808575480784,9.404,8.1,5.660392525833333
ITA,1986.0,0.0,0.0,0.0,0.0,0,0,0,0,5.82354691862017,2.85997186889063,10.535,6.8,4.048303089166667
ITA,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,4.74728490389789,3.19196062140115,10.719,6.66,4.218014031666667
ITA,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,5.05824747667119,4.19437725054567,10.973,7.57,4.452901190833333
ITA,1989.0,1.0,1.0,0.0,0.0,0,0,0,0,6.25983137956977,3.38838350504491,10.989,9.21,4.4047298725
ITA,1990.0,1.0,1.0,0.0,0.0,1,1,0,0,6.456609061464,1.98577491758405,9.781,8.1,4.3208969375
ITA,1991.0,1.0,1.0,0.0,0.0,1,1,0,0,6.24999929790291,1.53844759206665,10.097,5.69,3.9339278958333335
ITA,1992.0,1.0,1.0,0.0,0.0,1,1,0,0,5.2705899859293,0.834275417393798,9.321,3.52,3.38244437
ITA,1993.0,1.0,1.0,0.0,0.0,1,1,0,0,4.62673468331298,-0.852805731913904,10.212,3.02,2.7144275875
ITA,1994.0,1.0,1.0,0.0,0.0,1,1,0,0,4.05184218065716,2.15102367074849,11.086,4.21,3.5351682466666667
ITA,1995.0,0.0,0.0,0.0,0.0,1,1,0,0,5.23542258044301,2.88683671925843,11.661,5.83,3.3100514933333334
ITA,1996.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0069766898104,1.34558477192847,11.864,5.3,3.1400511850000004
ITA,1997.0,0.0,0.0,0.0,0.0,0,0,0,0,2.04310779750136,1.92572122608527,11.985,5.46,3.1993348166666666
ITA,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,1.95508557719381,1.8043732818638,12.117,5.35,2.626002385
ITA,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,1.66345995007714,1.67799157943422,11.681,4.97,2.8869701641666663
ITA,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,2.53768532095002,3.88209885062652,10.834,6.24,3.1165892308333336
ITA,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,2.78516542713554,2.00643329837733,9.599,3.88,2.237447555
ITA,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,2.46532319171165,0.26992966378873,9.211,1.67,2.0336032691666666
ITA,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,2.6725555277285,0.0665538088732092,8.869,1.13,1.4457960183333334
ITA,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,2.20673661423657,1.4740217064723,7.866,1.35,1.7008579225
ITA,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,1.9852929852798,0.762410677306491,7.73,3.22,1.8895054916666665
ITA,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,2.09084391012754,1.79947992234244,6.777,4.97,2.2836022075
ITA,2007.0,1.0,1.0,0.0,0.0,0,0,0,0,1.82974112202403,1.46229205289291,6.076,5.02,2.0393217333333333
ITA,2008.0,1.0,1.0,0.0,0.0,1,1,0,0,3.34783258401022,-1.02313851177097,6.723,1.92,1.3017102483333334
ITA,2009.0,1.0,1.0,0.0,0.0,1,1,0,0,0.774768131387381,-5.30515401233991,7.749,0.16,1.0468915
ITA,2010.0,1.0,1.0,0.0,0.0,1,1,0,0,1.52551602118248,1.52910573247101,8.363,0.18,0.8691600608333333
ITA,2011.0,1.0,1.0,0.0,0.0,1,1,0,0,2.78063272879323,0.695463154440176,8.359,0.1,0.5260605291666667
ITA,2012.0,1.0,1.0,0.0,0.0,1,1,0,0,3.04136333226775,-3.12523877282996,10.655,0.14,-0.01324946166666667
ITA,2013.0,1.0,1.0,0.0,0.0,1,1,0,0,1.21999342274306,-1.81802510749792,12.149,0.11,0.28784369083333333
ITA,2014.0,0.0,0.0,0.0,0.0,1,1,0,0,0.241047429826756,-0.0013876173045446,12.683,0.09,0.61196865
ITA,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0387903996579733,0.885667635240807,11.896,0.13,0.5890241975
JPN,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5745115253591,,1.7,3.21,
JPN,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,5.36846178480055,12.0435364080117,1.4,1.95,
JPN,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,6.8354403481973,8.90897299558067,1.3,2.71,
JPN,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,6.7069055639799,8.473642382794,1.3,3.18,
JPN,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,3.80038945305753,11.676708196398,1.1,3.5,
JPN,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,6.65599094260621,5.81970787298197,1.2,4.08,
JPN,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,5.04083205887676,10.6385615591631,1.3,5.11,
JPN,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,3.98984808881518,11.0821423246932,1.3,4.22,
JPN,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,5.33943295739344,12.8824681383231,1.2,5.66,
JPN,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,5.24982091102027,12.4778945144981,1.1,8.21,
JPN,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,6.92417383485781,0.399050644662367,1.1,7.17,
JPN,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,6.39534883720926,4.6989920420522,1.2,4.67,
JPN,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,4.84351713859905,8.41354725566508,1.4,4.44,
JPN,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,11.6086235489221,8.03259997458163,1.3,8.74,
JPN,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,23.2222458076842,-1.22523982783679,1.4,10.51,
JPN,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,11.7312661498708,3.09157591647113,1.9,5.82,
JPN,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,9.37403638606234,3.97498409081336,2.0,5.05,
JPN,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,8.16182689596842,4.39033795035795,2.0,5.54,
JPN,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,4.20956601068681,5.2719415031039,2.2,7.94,
JPN,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,3.70185092546269,5.48404183215798,2.1,11.2,
JPN,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,7.77858176555718,2.81759120759222,2.0,13.35,
JPN,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,4.91216291820523,4.26062449361741,2.2,16.39,
JPN,1982.0,0.0,0.0,0.0,0.0,0,0,0,0,2.7410409556314,3.27974274279195,2.4,12.24,6.9346889958333335
JPN,1983.0,0.0,0.0,0.0,0.0,0,0,0,0,1.89971971348485,3.63019857277,2.6,9.09,5.888257380833333
JPN,1984.0,0.0,0.0,0.0,0.0,0,0,0,0,2.26161369193155,4.41088015355157,2.7,10.23,6.6373992374999995
JPN,1985.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0322773460849,5.15980790450274,2.6,8.1,5.660392525833333
JPN,1986.0,0.0,0.0,0.0,0.0,0,0,0,0,0.595586799453249,3.29404761349421,2.8,6.8,4.048303089166667
JPN,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,0.126176841696583,4.64886139743521,2.8,6.66,4.218014031666667
JPN,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,0.678557580457558,6.66163652210332,2.5,7.57,4.452901190833333
JPN,1989.0,0.0,0.0,0.0,0.0,0,0,0,0,2.27228962064317,4.92578541317788,2.3,9.21,4.4047298725
JPN,1990.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0785162869516,4.84092905699353,2.103,8.1,4.3208969375
JPN,1991.0,1.0,1.0,0.0,0.0,0,0,0,0,3.25143848753308,3.52335723553459,2.1,5.69,3.9339278958333335
JPN,1992.0,1.0,1.0,0.0,0.0,1,1,0,0,1.7602830605927,0.900586066438109,2.16,3.52,3.38244437
JPN,1993.0,1.0,1.0,0.0,0.0,1,1,0,0,1.24304589707924,-0.459219716250544,2.503,3.02,2.7144275875
JPN,1994.0,1.0,1.0,0.0,0.0,1,1,0,0,0.695458057869004,1.0833831743207,2.889,4.21,3.5351682466666667
JPN,1995.0,1.0,1.0,0.0,0.0,1,1,0,0,-0.127899045020446,2.6309996164206,3.148,5.83,3.3100514933333334
JPN,1996.0,1.0,1.0,0.0,0.0,1,1,0,0,0.136600358575909,3.13387099272759,3.353,5.3,3.1400511850000004
JPN,1997.0,1.0,1.0,0.0,0.0,1,1,0,0,1.74780458692133,0.981228732290873,3.393,5.46,3.1993348166666666
JPN,1998.0,1.0,1.0,0.0,0.0,1,1,0,0,0.661974191385911,-1.27033049466078,4.102,5.35,2.626002385
JPN,1999.0,1.0,1.0,0.0,0.0,1,1,0,0,-0.341296928327554,-0.333929957687772,4.677,4.97,2.8869701641666663
JPN,2000.0,1.0,1.0,0.0,0.0,1,1,0,0,-0.676578683595175,2.76464755136783,4.748,6.24,3.1165892308333336
JPN,2001.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.740055504162738,0.386103426142029,5.02,3.88,2.237447555
JPN,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.923494026942321,0.0419624992862282,5.386,1.67,2.0336032691666666
JPN,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.256541816316025,1.53512549946694,5.251,1.13,1.4457960183333334
JPN,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.0085733882031027,2.18611569439318,4.734,1.35,1.7008579225
JPN,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.282946068764391,1.80390087215821,4.446,3.22,1.8895054916666665
JPN,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,0.249355116079085,1.3723501275831,4.192,4.97,2.2836022075
JPN,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,0.060039454498669,1.48396941157472,3.888,5.02,2.0393217333333333
JPN,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,1.3800788616492,-1.22428900061713,4.002,1.92,1.3017102483333334
JPN,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,-1.35283672951719,-5.69323635892741,5.068,0.16,1.0468915
JPN,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.728243207517779,4.09791791943181,5.102,0.18,0.8691600608333333
JPN,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.27245561610124,0.0238095237995424,4.55,0.1,0.5260605291666667
JPN,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.0440645104432602,1.37475099905274,4.358,0.14,-0.01324946166666667
JPN,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,0.335037912184741,2.00510017681211,4.038,0.11,0.28784369083333333
JPN,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,2.75922671353253,0.296205514141889,3.589,0.09,0.61196865
JPN,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,0.795279630579839,1.56062669680782,3.385,0.13,0.5890241975
KEN,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,1.24378109452731,,,3.21,
KEN,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,2.45700245700254,-7.77463490371655,,1.95,
KEN,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,3.11750599520378,9.45735874072126,,2.71,
KEN,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,0.697674418604589,8.77834021621184,,3.18,
KEN,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.0993048669314341,4.96446728844091,,3.5,
KEN,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,3.57852882806742,2.00909417103099,,4.08,
KEN,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,5.01439539323414,14.7285664015687,,5.11,
KEN,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,1.75919579598299,3.36123203258556,,4.22,
KEN,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,0.366711570051019,7.9826899693479,,5.66,
KEN,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.17150100656233,7.9592244594956,,8.21,
KEN,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,2.18852703907439,-4.65544691647621,,7.17,
KEN,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,3.78020612544907,22.1738919255764,,4.67,
KEN,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,5.83164474311005,17.082429349983,,4.44,
KEN,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,9.28119422332106,5.89658021016672,,8.74,
KEN,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,17.8099480331818,4.06561734893735,,10.51,
KEN,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,19.1201840136051,0.882203175319148,,5.82,
KEN,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,11.4490304932756,2.15396450322561,,5.05,
KEN,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,14.8209644818935,9.45379784408087,,5.54,
KEN,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,16.9317824582842,6.91249354626197,,7.94,
